"[].applicable","[].approved","[].choices","[].current_progress","[].date_created","[].date_updated","[].measure_published","[].rating","[].source","[].status","[].id","[].localteam_id.municipality_id[].name","[].measure_id.date_updated","[].measure_id.measure_id","[].measure_id.must_be_rated_again","[].measure_id.name","[].measure_id.catalog_version.name","[].measure_id.catalog_version.id","[].measure_id.catalog_version"
"true","true","7","null","2025-02-05T21:57:35.645Z","null","true","null","null","draft","b640f920-de69-4542-be38-2cbf753f9aad","Glinde","2025-10-27T23:02:49.290Z","EN_10","null","Keine neuen Verträge für fossilen Strom","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-09T10:19:29.619Z","null","true","null","null","draft","b646cf70-7d4c-412e-be05-14c2ad2187e5","Bad Windsheim","2025-11-09T10:19:29.202Z","EN_02","true","Windkraftanlagen und Windparks der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","In der Breslauer Straße, am Schulzentrum, Kantstraße, Görlitzer Str. und auch in anderen Straßen im Zentrum ist (fast) durchgängig Tempo 30. ","2024-06-29T14:06:42.521Z","2025-03-03T18:10:28.288Z","true","0.75","Email der Stadtverwaltung Stand März 2025.","published","b64f82ab-2ca0-4e27-a638-1a92db398f7f","Espelkamp","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Die Stelle der Klimaschutzmanager*in wird nicht fortgeführt.","2025-10-28T16:14:25.562Z","2025-10-28T17:07:07.035Z","true","0","https://www.stadt-gifhorn.de/politik-verwaltung/verwaltung (Quelle ist Stand 27.02.2025 veraltet)","published","b65f39ea-833b-4f79-8d56-c6a626396588","Gifhorn","2025-10-28T16:14:30.923Z","KV_08","false","Klimaschutzmanagement der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T16:55:53.683Z","null","true","null","null","draft","b661939b-c5d7-440c-aefd-5f0b9cabec15","Tübingen","2025-10-27T23:02:49.290Z","EN_01","null","Freiflächen-PV/Solarthermie","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-06-19T15:04:17.716Z","null","true","null","null","draft","b666601e-a010-4248-8513-3bba6eb24334","Schrobenhausen","2025-10-27T23:02:49.290Z","VK_20","null","Systemische Mängelerfassung und Sanierung der Radwege","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T15:43:32.853Z","null","true","null","null","draft","b66845a3-ac7f-4d15-bbc2-295f6b1a60d2","Gütersloh","2025-10-27T23:02:49.290Z","KV_07","null","Klimarelevanzprüfung von Beschlüssen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","An der S-Bahnhaltestelle (Verkehrsknotenpunkt) sind größtenteils witterungsgeschützte Fahrradabstellanlagen an fast allen Zugängen installiert. Dies wurde auch im aktualisierten Radverkehrskonzept der Gemeinde festgehalten (2020).","2025-01-18T10:53:02.555Z","2025-05-04T10:07:46.147Z","true","0.25","https://www.oberschleissheim.de/Radverkehr.n198.html","published","b6715b83-ae6e-4e38-b2bc-5ed447b0268f","Oberschleißheim","2025-10-27T23:02:49.290Z","VK_03","null","Bike and Ride","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-09T10:19:29.357Z","null","true","null","null","draft","b67439cc-556e-45b2-a968-e8e405e02b09","Erfurt","2025-11-09T10:19:29.202Z","EN_02","true","Windkraftanlagen und Windparks der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:37:12.272Z","2025-10-28T17:09:03.298Z","true","null","null","draft","b6768dbb-cc1a-479d-b010-f8960d8a3b4c","Eurasburg","2025-10-28T16:37:11.442Z","VK_08","false","Elektrifizierung ÖPNV","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Der "Klimaplan Göttingen 2030" sieht Klimaneutralität bis 2045 vor. Bis 2030 sollen die Emissionen um 65% sinken.","2025-10-28T16:18:31.430Z","2025-10-28T17:10:40.677Z","true","0.25","https://nachhaltigkeit.goettingen.de/portal/seiten/klimaplan-goettingen-2030-900000807-25480.html","published","b679dbf5-d038-40a6-b686-89d9b153e43b","Göttingen","2025-10-28T16:18:30.116Z","KV_10","false","Sektorübergreifendes Klimaschutzkonzept","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-08-09T18:43:06.271Z","null","true","null","null","draft","b67f60c4-7320-42f9-bb37-1be67b7ff63b","Kusterdingen","2025-10-27T23:02:49.290Z","IWK_03","null","Energieautarker Betrieb von Kläranlagen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","Erneuerbare Energien mit Herkunftsnachweis liegen bei nur 2.44% des Endkundenenergieträgermixes der Stadtwerke Karlsruhe (nachdem nach EEG-geförderte Stromumlage aus dem Energiestrommix herausgerechnet wurden). [1]","2025-10-28T15:40:35.488Z","2025-11-03T19:54:04.434Z","true","0","[1] https://www.stadtwerke-karlsruhe.de/de/pk/energietraegermix.php","published","b68243b4-180a-41f1-b5e3-cd2f2061a269","Karlsruhe","2025-10-28T15:40:34.152Z","EN_11","true","Ökostromanteil der Stadtwerke","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:35:00.608Z","null","true","null","null","draft","b694138f-1296-444f-b2a1-eb755cf77582","Altlußheim","2025-11-09T10:26:38.892Z","VK_05","true","ÖPNV-Ausbau","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","2","null","2025-02-10T23:03:51.003Z","null","true","null","null","draft","b69d3527-2995-45c8-af13-ea8c7847146b","Coswig","2025-10-27T23:02:49.290Z","LNE_07","null","Verhinderung von Neuversiegelung und Entsiegelung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","Paderborn ist in keinem der beiden Verbände Mitglied.","2025-10-28T15:35:45.369Z","2025-10-28T17:09:45.121Z","true","0.25","https://gas.info/verband-zukunft-gas/mitglieder	https://www.bee-ev.de/verband/mitglieder","published","b6a14820-8a8e-4f58-b5ab-6e7122c1924b","Paderborn","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:32:26.639Z","2025-10-28T17:09:25.129Z","true","null","null","draft","b6ac6eb3-05bb-477f-b765-47c06c366898","Mülheim an der Ruhr","2025-10-30T21:51:11.392Z","EN_05","true","Förderung von Balkonsolaranlagen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:06:05.872Z","2025-10-28T17:08:10.836Z","true","null","null","draft","b6afb4ff-ad98-4322-a866-02a675c87ecf","Südtirol","2025-10-29T20:49:38.828Z","KV_02","true","Bürgerbeteiligung beim Klimaschutz","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T12:19:52.616Z","null","true","null","null","draft","b6c42f93-1903-4f7d-9c95-194564e57bdd","Gelnhausen","2025-10-27T23:02:49.290Z","VK_06","null","Carsharing-Angebote","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-10-12T19:19:40.370Z","2024-04-08T15:25:13.860Z","false","null","null","draft","b6c9d341-8b43-45f2-91be-59e1f1ce4cf4","Nettetal","2024-04-08T15:25:21.757Z","null","null","Verkehrsberuhigte Innenstadt_updateAt_2024-04-08T15:25:13.610Z",,,"null"
"true","true","7","Kein öffentlich belegter Beschluss/Programm mit systematischer Erfassung + Sanierungsfahrplan gefunden.","2025-10-28T16:39:06.256Z","2025-11-06T13:18:21.552Z","true","0","Keine","published","b6d716c9-761c-441d-a069-e0904bae04ac","Zwickau","2025-10-28T16:39:06.183Z","VK_20","true","Systemische Mängelerfassung und Sanierung der Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-01-25T10:49:49.263Z","null","true","null","null","draft","b6e00b11-2643-4891-8eab-b0913f5a328f","Saarbrücken","2025-10-27T23:02:49.290Z","LNE_05","null","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Alle kommunalen Gebäude sowie die Straßenbeleuchtung werden mit zertifiziertem	Ökostrom versorgt.","2025-10-28T15:34:43.104Z","2025-10-28T17:09:39.542Z","true","1","eea-Bericht (externes Audit) Soest 2019:	https://www.soest.de/fileadmin/user_upload/Dokumente/Bauen_und_Wohnen/EEA_Gold_Abschlusssbericht_2019.pdf","published","b6f514bc-da38-4a7b-a222-95e0bbc4af73","Soest","2025-10-28T15:34:41.685Z","EN_07","false","Ökostrom für kommunale Liegenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-11-08T15:03:59.313Z","null","true","null","null","draft","b6f62bc2-92b0-477a-a8d5-b632edb8754e","Münster","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-01-01T16:02:34.759Z","null","true","null","null","draft","b6f92b09-3895-44a1-92a9-37878903b3fe","Bonn","2025-10-27T23:02:49.290Z","IWK_03","null","Energieautarker Betrieb von Kläranlagen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","1. Beratungsangebote auf der Website der Kommune - Erfüllt	Die Stadt Karlsruhe stellt eine Fachberatung für Landwirtschaft, (Streu-)Obst- und Gartenbau sowie kostenlose Schnitt-/Praxiskurse online dar. Diese Angebote sind öffentlich auffindbar und richten sich an Bewirtschaftende (u. a. Streuobstwiesen) – allerdings nicht spezifisch zur Hof-Umstellung auf Öko/Regenerativ oder zur Fördermittel-Beantragung. [1]	2. Diese sind auch in Räumen der Stadt [1] - Erfüllt	3. Stadt bewirbt ökologisch wirtschaftende Landwirte (z. B. wo man deren Produkte kaufen kann) – NEIN/kein Nachweis	Auf karlsruhe.de finden sich Hinweise zu Wochenmärkten und dem Großmarkt, jedoch kein Verzeichnis bzw. keine gezielte Darstellung ökologisch wirtschaftender Betriebe mit Einkaufsmöglichkeiten (keine „Bio-/Öko-Höfe“-Rubrik o. Ä.) [2]","2025-10-28T16:21:49.169Z","2025-11-07T16:00:35.785Z","true","0.75","[1] https://www.karlsruhe.de/umwelt-klima/stadtgruen-wald/obst-und-gartenbau/gartenbauberatung-und-schnittkurse	[2] https://www.karlsruhe.de/kultur-freizeit/maerkte/wochenmaerkte","published","b707f286-7411-4190-971b-997b308c2499","Karlsruhe","2025-10-28T16:21:47.367Z","LNE_02","false","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:28:48.497Z","null","true","null","null","draft","b708a2fd-8fad-4851-8977-bc63af59b2bf","Mülheim an der Ruhr","2025-10-28T16:28:48.387Z","LNE_08","true","Klimaanpassungskonzept","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2024-04-12T20:23:23.524Z","null","true","null","null","draft","b71bb6aa-7eee-43b9-864e-90c3c93fefb0","Wesel","2025-10-27T23:02:49.290Z","GW_03","null","Energiemanagement kommunaler Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-05-09T13:00:13.680Z","null","true","null","null","draft","b71bbe86-958e-4bb1-a0ad-97a37b0c198b","Hanau","2025-10-27T23:02:49.290Z","KV_11","null","Mobilitätsangebote für die Verwaltung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-10-12T20:33:45.597Z","2024-04-08T17:39:05.531Z","false","0.25","https://www.frankenthal.de/stadt-frankenthal/de/kultur/stadtportraet/freizeit-erholung/sport/radfahren-in-frankenthal/	-> seit 2019, 10 Stationen in Frankenthal ","published","b72103ec-6101-4d80-a00e-181a8686d958","Frankenthal (Pfalz)","2024-04-08T17:39:05.437Z","null","null","Leihradangebot der Stadt",,,"null"
"true","true","4","null","2025-11-08T15:01:05.988Z","null","true","null","null","draft","b73607ea-aff3-427a-af9e-753da83735f6","Freiberg","2025-11-08T15:01:04.271Z","EN_01","true","Freiflächen-PV","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","Der ÖPNV-Score ist 7,4","2025-10-28T16:35:01.172Z","2025-11-08T11:28:09.250Z","true","1","https://www.stadt-land-klima.de/stats/064120000000","published","b769c576-53b4-465a-9448-f75abb5851ce","Frankfurt","2025-11-09T10:26:38.892Z","VK_05","true","ÖPNV-Ausbau","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-11-09T10:19:29.643Z","null","true","null","null","draft","b76b80e6-409d-46aa-88e2-ef8abc2e41d8","Menden (Sauerland)","2025-11-09T10:19:29.202Z","EN_02","true","Windkraftanlagen und Windparks der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:40:35.366Z","2025-10-28T17:07:46.788Z","true","null","null","draft","b76d6b54-3a4e-44b6-83e0-f91b251c4890","Recklinghausen","2025-10-28T15:40:34.152Z","EN_11","true","Ökostromanteil der Stadtwerke","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:42:34.621Z","2025-10-28T17:09:16.086Z","true","null","null","draft","b77c69a7-09a0-4e6a-a0ed-ab7a96e251ee","Warendorf ","2025-10-28T15:42:33.565Z","EN_13","true","Bürgerenergiegenossenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:54:09.953Z","2025-10-28T17:07:31.089Z","true","null","null","draft","b7900061-1475-478b-b72c-970fa579ed0a","Freiberg","2025-10-28T15:54:08.903Z","IWK_05","true","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-10-27T22:31:45.014Z","null","true","null","null","draft","b7988131-1d2c-44d9-908a-f87b08d2bf58","Nürnberg","2025-10-27T23:02:49.290Z","KV_02","null","Bürgerbeteiligung beim Klimaschutz","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-05-09T13:24:42.249Z","null","true","null","null","draft","b79b6514-e87e-4b1c-aee6-d7132189e3f0","Berchtesgaden","2025-10-27T23:02:49.290Z","VK_09","null","Mobilitätskonzept","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-11-08T18:43:44.953Z","null","true","null","null","draft","b7a4d12f-d738-4bd3-af04-bf081f3b89f3","Beispielkommune","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7",,"2025-01-12T22:52:43.066Z","2025-02-13T21:22:30.806Z","true","0","https://www.stadt-ratingen.de/umwelt-klima-und-nachhaltigkeit","published","b7b2ab46-611a-45d7-b14f-03faae701f34","Ratingen","2025-10-27T23:02:49.290Z","IWK_05","null","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T15:54:10.657Z","2025-10-28T17:07:35.196Z","true","null","null","draft","b7bb8e85-c5ea-41f3-89e5-117e575da5c8","Gütersloh","2025-10-28T15:54:08.903Z","IWK_05","true","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:39:06.805Z","2025-10-28T17:09:57.314Z","true","null","null","draft","b7bdad29-241e-4c5b-8e52-8517566350f9","Freising","2025-10-28T16:39:06.183Z","VK_20","true","Systemische Mängelerfassung und Sanierung der Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:35:00.345Z","null","true","null","null","draft","b7c80214-573f-4514-bad0-c70d9d1c4528","Hürth","2025-11-09T10:26:38.892Z","VK_05","true","ÖPNV-Ausbau","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:26:57.796Z","2025-11-18T16:53:50.811Z","true","null","null","draft","b7ca7e5d-9371-4eba-8629-40c7b2b6348f","Stuttgart","2025-11-18T16:51:34.207Z","LNE_05","true","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Die Stadt Osnabrück erstellt jährlich einen Klimaschutzbericht inklusive Schlussfolgerungen. Aktueller Bericht 2023.","2025-05-27T20:38:42.479Z","2025-08-08T10:49:07.604Z","true","0.75","https://nachhaltig.osnabrueck.de/de/ziele-aktivitaeten/klimaschutz-energie/klimaschutzbericht-osnabrueck/","published","b7d0eebb-5a10-4748-bfe1-2f5de9ccbde6","Osnabrück","2025-10-27T23:02:49.290Z","KV_09","null","Monitoring der Klimaschutzmaßnahmen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-11-27T23:08:45.131Z","2024-12-10T13:01:29.620Z","false","null","null","draft","b7d346db-07e3-45a1-beea-f102adc6f223","Gelnhausen","2024-12-10T13:01:29.543Z","VK_1","null","Ausbau E-Ladeinfrastruktur in der Stadt",,,"null"
"true","true","7","null","2024-06-29T14:06:42.323Z","2024-11-30T23:24:34.109Z","true","0","Es konnten keine Bürgerenergiegenossenschaften in Espelkamp gefunden werden. Es gibt auch keine Beratung dazu.","published","b7d37d88-5142-40cd-a072-d97e8b12b16c","Espelkamp","2025-10-27T23:02:49.290Z","EN_13","null","Bürgerenergiegenossenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T16:55:33.623Z","null","true","null","null","draft","b7e11c6e-cde0-44e1-a9a3-8c3afbd32afb","Euskirchen","2025-10-27T23:02:49.290Z","EN_11","null","Ökostromanteil der Stadtwerke","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-06-29T14:06:42.116Z","2024-11-30T22:42:06.462Z","true","0","Es konnten keine Beratungsangebote gefunden werden.","published","b7e12a62-e2ea-4cfe-bf52-6e1a4de9f29d","Espelkamp","2025-10-27T23:02:49.290Z","LNE_02","null","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T15:32:27.303Z","2025-10-28T17:09:31.249Z","true","null","null","draft","b7e544e4-b709-4151-bce7-1a5dc6669a3c","Swisttal","2025-10-30T21:51:11.392Z","EN_05","true","Förderung von Balkonsolaranlagen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2023-12-03T22:41:00.011Z","2024-04-08T15:21:51.552Z","false","null","null","draft","b80a9f4c-15a0-43c5-bf82-c4d7c74c2d10","Heidelberg","2024-04-08T15:21:59.690Z","null","null","Systemische Mängelerfassung & Sanierung der Radwege_updateAt_2024-04-08T15:21:51.336Z",,,"null"
"true","true","7","null","2024-09-27T16:30:36.262Z","null","true","null","null","draft","b80ddf90-e4a1-4ae2-a7b8-8669998ed93e","Lörrach","2025-10-27T23:02:49.290Z","KV_10","null","Sektorübergreifendes Klimaschutzkonzept","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-11-17T16:32:42.863Z","2024-04-08T10:53:56.879Z","false","1","https://www.stadt.bamberg.de/media/custom/2730_2686_1.PDF?1562235331","published","b81faa9b-4f3e-439b-963c-d7c1fc73b5ed","Bamberg","2025-10-27T23:01:18.767Z","null","null","Energieautarker Betrieb von Kläranlagen_old",,,"null"
"true","true","4","null","2025-10-28T16:26:57.805Z","2025-11-18T16:53:50.811Z","true","null","null","draft","b823511b-f615-4822-b514-6f123d46f781","Troisdorf","2025-11-18T16:51:34.207Z","LNE_05","true","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Es wurde beschlossen Flächen im Flächennutzungsplan für Windkraft auszuweisen.	 In der Sitzung vom 25.04.2023 wurde die 6. Änderung des 	Flächennutzungsplans zur Ausweisung von Konzentrationsflächen für Windkraftbehandelt:	Vom Planungsbüro Brugger wurde ein Entwurf zur Ausweisung von Konzentrationsflächen erstellt. Dabei wurde ein Abstand zu Wohnbebauung im Innenbereich von 1.150m sowie 1.000m zu Wohnbebauung im Außenbereich zugrunde gelegt. Als Alternative sind in der Anlage die Potentialflächen mit einem Abstand von 1.000m / 1.000m und 1.150m / 800m beigefügt.	Dem Gemeinderat ist die Akzeptanz der Bevölkerung besonders wichtig. Daher wird die Variante mit einem Abstand von 1.150m und 1.000m bevorzugt. Der Gemeinderat billigt den Entwurf der 6. Änderung des Flächennutzungsplans mit den Abständen 1.150m / 1.000m. 	Die Verwaltung wird beauftragt die frühzeitige Beteiligung durchzuführen.","2024-09-14T09:54:58.830Z","2025-03-06T16:54:18.602Z","true","0","https://www.gemeinde-eurasburg.de/fileadmin/Gemeinde_Eurasburg/Buergerservice___Politik/Ortsrecht___Service/Gemeindeanzeiger/Gemeindeanzeiger_Eurasburg_2_2023.pdf","published","b823bf3a-2e11-46c2-a8ed-a427a7dadbbc","Eurasburg","2025-10-27T23:02:49.290Z","EN_02","null","Windkraftanlagen und Windparks der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-07-08T17:49:41.583Z","2024-09-29T13:39:06.268Z","true","0.25","Beim Energieversorger e.wa riss gibt es einen Naturstromvertrag mit 100% erneuerbaren Energie, aber auch fossile Verträge.	Quelle: https://www.ewa-riss.de/strom (Stand 29.09.2024)","published","b82c1455-9965-4729-b32c-1c61560296bb","Biberach an der Riß","2025-10-27T23:02:49.290Z","EN_10","null","Keine neuen Verträge für fossilen Strom","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:14:26.109Z","2025-10-28T17:07:06.191Z","true","null","null","draft","b82dc088-367b-47e7-821c-171bf625bd0c","Lörrach","2025-10-28T16:14:30.923Z","KV_08","false","Klimaschutzmanagement der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:30:36.199Z","null","true","null","null","draft","b8392978-4fb4-4981-95e4-3e14d1fb08da","Witten","2025-10-28T16:30:35.462Z","VK_01","true","E-Ladesäulen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:31:14.376Z","2025-10-28T17:08:24.996Z","true","0.25","Beschlossener Plan (Stand 2021): https://ksd.rostock.de/bi/vo020?0--anlagenHeaderPanel-attachmentsList-7-attachment-link&VOLFDNR=1020679&refresh=false	Beschlossener Maßnahmenkatalog (Stand 2021): https://ksd.rostock.de/bi/vo020?0--anlagenHeaderPanel-attachmentsList-8-attachment-link&VOLFDNR=1020679&refresh=false ","published","b848197c-61dd-4db2-bd2f-3f1f4bfae356","Rostock","2025-10-28T16:31:13.164Z","VK_03","false","Bike and Ride","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-09-16T17:02:27.312Z","null","true","null","null","draft","b8507bb9-94c5-473b-9167-3a30c8846e8f","Bremerhaven","2025-10-27T23:02:49.290Z","LNE_05","null","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T12:19:51.545Z","null","true","null","null","draft","b8567f2b-9c1f-42d3-9094-143a43b3abbb","Freiburg","2025-10-27T23:02:49.290Z","VK_06","null","Carsharing-Angebote","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Der Platz auf der Webseite ist vorgesehen","2024-09-14T09:54:58.839Z","2025-03-06T16:42:59.335Z","true","0","https://www.gemeinde-eurasburg.de/communice-pubserv/pubserv-bayernportal/lebenslagen/detail/autogemeinschaft-car-sharing-19000358","published","b85ca319-75c6-4725-911f-148ee6c5cbc8","Eurasburg","2025-10-27T23:02:49.290Z","VK_06","null","Carsharing-Angebote","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:39:07.320Z","2025-10-28T17:09:56.615Z","true","null","null","draft","b86c2ab4-c071-48c8-8f08-a9476f99284a","Bad Vilbel","2025-10-28T16:39:06.183Z","VK_20","true","Systemische Mängelerfassung und Sanierung der Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-11T22:42:50.439Z","null","true","null","null","draft","b86f9f18-4978-4e36-bfd0-719a0a434ac3","Freiberg","2025-10-27T23:02:49.290Z","EN_10","null","Keine neuen Verträge für fossilen Strom","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-10-14T11:37:46.461Z","2024-04-08T16:52:32.451Z","false","null","null","draft","b8757ee1-bf87-4f62-a5b8-1d1264dcd7a5","Freiberg","2025-10-27T23:01:56.121Z","null","null","Wärmeplanung/Erstellung von einem Wärmeplan_updateAt_2024-04-08T16:52:32.272Z",,,"null"
"true","true","4","null","2025-10-28T16:20:05.945Z","2025-10-28T17:07:29.040Z","true","null","null","draft","b8786e9e-efdb-426a-b9e6-78912cc96b5c","Amberg","2025-10-28T16:20:04.610Z","KV_11","true","Mobilitätsangebote für die Verwaltung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:31:14.760Z","2025-10-28T17:08:23.183Z","true","null","null","draft","b87c0dc5-d942-43fc-b1bb-ec3751a94356","Gütersloh","2025-10-28T16:31:13.164Z","VK_03","false","Bike and Ride","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2025-10-28T15:35:46.524Z","2025-10-28T17:09:44.161Z","true","null","null","draft","b88389c3-e27e-43d9-8f3d-f96e5cd3397b","Gütersloh","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-11-08T15:04:00.561Z","null","true","null","null","draft","b88b0031-26b7-418f-ae77-a78e0b1175a8","Wedel","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
